DATETIME,RECIPE,STAGE,ITEM,RESULT,ALIGNMENT_VIEW_LEFT_X,ALIGNMENT_VIEW_LEFT_Y,ALIGNMENT_VIEW_RIGHT_X,ALIGNMENT_VIEW_RIGHT_Y,ALIGNMENT_EQUIP_LEFT_X,ALIGNMENT_EQUIP_RIGHT_X,ALIGNMENT_EQUIP_Y,ALIGNMENT_EQUIP_T,RETRY,TIME_ELAPSED,LEFT_FILE,RIGHT_FILE
STRING,STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,INT,STRING,STRING,STRING
2019.04.12 08:37:52 722,A1CC500PV4D01,2,,OK,801.0612,599.4267,800.6265,600.2294,0.0011,-0.0003,-0.0005,-0.00023,1,00:00:00.6800000,.\Image\2\Alignment\2019\04\12\08.37.52 722\Left.jpg,.\Image\2\Alignment\2019\04\12\08.37.52 722\Right.jpg
2019.04.12 08:38:03 830,A1CC500PV4D01,1,,RETRY,843.2194,525.1109,847.7747,571.7852,0.0933,0.1067,-0.1599,-0.00753,1,00:00:00,.\Image\1\Alignment\2019\04\12\08.38.03 830\Left.jpg,.\Image\1\Alignment\2019\04\12\08.38.03 830\Right.jpg
2019.04.12 08:38:04 431,A1CC500PV4D01,1,,OK,799.0734,601.0133,798.9893,599.0134,-0.0011,-0.0014,0,0.00032,1,00:00:00.6990000,.\Image\1\Alignment\2019\04\12\08.38.04 431\Left.jpg,.\Image\1\Alignment\2019\04\12\08.38.04 431\Right.jpg
2019.04.12 08:38:17 910,A1CC500PV4D01,2,,RETRY,601.2055,601.3447,612.1735,643.5266,-0.7282,-0.6926,0.0695,-0.01186,1,00:00:00,.\Image\2\Alignment\2019\04\12\08.38.17 910\Left.jpg,.\Image\2\Alignment\2019\04\12\08.38.17 910\Right.jpg
2019.04.12 08:38:18 468,A1CC500PV4D01,2,,OK,800.9771,600.3346,800.424,600.5986,0.0023,0.0006,0.0014,-7E-05,1,00:00:00.7720000,.\Image\2\Alignment\2019\04\12\08.38.18 468\Left.jpg,.\Image\2\Alignment\2019\04\12\08.38.18 468\Right.jpg
2019.04.12 08:38:19 865,A1CC500PV4D01,1,,RETRY,827.0596,509.8393,832.3558,564.0659,0.0364,0.0522,-0.1956,-0.00875,1,00:00:00,.\Image\1\Alignment\2019\04\12\08.38.19 865\Left.jpg,.\Image\1\Alignment\2019\04\12\08.38.19 865\Right.jpg
2019.04.12 08:38:20 452,A1CC500PV4D01,1,,OK,799.6014,600.2295,799.4668,598.5963,0.0002,-0.0002,-0.0018,0.00026,1,00:00:00.7680000,.\Image\1\Alignment\2019\04\12\08.38.20 452\Left.jpg,.\Image\1\Alignment\2019\04\12\08.38.20 452\Right.jpg
2019.04.12 08:38:34 174,A1CC500PV4D01,2,,RETRY,637.2054,588.3606,648.9095,670.7865,-0.7264,-0.6886,0.0914,-0.02325,1,00:00:00,.\Image\2\Alignment\2019\04\12\08.38.34 174\Left.jpg,.\Image\2\Alignment\2019\04\12\08.38.34 174\Right.jpg
2019.04.12 08:38:34 797,A1CC500PV4D01,2,,OK,801.0433,600.7547,800.074,600.5979,0.0037,0.0007,0.0021,5E-05,1,00:00:00.7200000,.\Image\2\Alignment\2019\04\12\08.38.34 797\Left.jpg,.\Image\2\Alignment\2019\04\12\08.38.34 797\Right.jpg
2019.04.12 08:38:35 728,A1CC500PV4D01,1,,RETRY,819.9897,529.6627,824.1951,558.8595,0.0364,0.049,-0.1729,-0.00473,1,00:00:00,.\Image\1\Alignment\2019\04\12\08.38.35 728\Left.jpg,.\Image\1\Alignment\2019\04\12\08.38.35 728\Right.jpg
